aproveitamento_visitante;aproveitamento_mandante;local;status_transmissao_tr;status_cronometro_tr;periodo_tr;partida_data;inicio_cronometro_tr;placar_oficial_visitante;placar_oficial_mandante;partida_id;clube_visitante_posicao;clube_visitante_id;clube_casa_posicao;clube_casa_id;timestamp;campeonato_id;valida;transmissao.label;transmissao.url;rodada;file_source
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-14 20:30:00;;;;334052;0;277;0;282;1757892600;26;True;;;23;datalake/01-landing/season-2025/partidas/partidas_rodada_23.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-14 20:30:00;;;;334053;0;2305;0;284;1757892600;26;True;;;23;datalake/01-landing/season-2025/partidas/partidas_rodada_23.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-14 20:30:00;;;;334054;0;283;0;265;1757892600;26;True;;;23;datalake/01-landing/season-2025/partidas/partidas_rodada_23.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-14 20:30:00;;;;334055;0;287;0;356;1757892600;26;True;;;23;datalake/01-landing/season-2025/partidas/partidas_rodada_23.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-09-14 20:30:00;;;;334056;0;262;0;286;1757892600;26;True;;;23;datalake/01-landing/season-2025/partidas/partidas_rodada_23.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333987;0;354;0;262;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333988;0;2305;0;267;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333989;0;287;0;275;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333990;0;285;0;276;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333991;0;282;0;280;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333992;0;263;0;283;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333993;0;266;0;284;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333994;0;292;0;265;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333995;0;264;0;356;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-12-17 20:30:00;;;;333996;0;277;0;286;1766014200;26;True;;;37;datalake/01-landing/season-2025/partidas/partidas_rodada_37.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334237;0;285;0;266;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334238;0;277;0;263;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334239;0;283;0;275;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334240;0;265;0;276;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334241;0;267;0;280;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334242;0;354;0;282;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334243;0;286;0;284;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334244;0;264;0;287;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334245;0;262;0;356;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-11-19 20:30:00;;;;334246;0;2305;0;292;1763595000;26;True;;;30;datalake/01-landing/season-2025/partidas/partidas_rodada_30.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333977;0;284;0;262;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333978;0;280;0;263;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333979;0;275;0;264;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333980;0;266;0;277;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333981;0;265;0;2305;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333982;0;276;0;283;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333983;0;356;0;285;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333984;0;282;0;287;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333985;0;286;0;354;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-08-31 20:30:00;;;;333986;0;267;0;292;1756683000;26;True;;;22;datalake/01-landing/season-2025/partidas/partidas_rodada_22.json
['e', 'd', 'v', 'd', 'v'];['v', 'd', 'e', 'v', 'v'];Maracanã;;;;2025-04-13 19:30:00;;0;1;333897;16;277;7;266;1744583400;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/13-04-2025/fluminense-santos.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['d', 'd', 'e', 'd', 'e'];['v', 'd', 'd', 'v', 'd'];São Januário;;;;2025-04-12 21:00:00;;1;3;333898;20;292;14;267;1744502400;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/12-04-2025/vasco-sport.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['v', 'e', 'e', 'e', 'd'];['v', 'v', 'v', 'd', 'd'];Arena Barueri;;;;2025-04-12 18:30:00;;0;2;333899;11;264;5;275;1744493400;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/12-04-2025/palmeiras-corinthians.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['e', 'v', 'v', 'e', 'v'];['v', 'd', 'd', 'd', 'd'];Morumbis;;;;2025-04-13 17:30:00;;1;1;333900;2;283;15;276;1744576200;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/13-04-2025/sao-paulo-cruzeiro.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['v', 'e', 'v', 'v', 'v'];['d', 'v', 'v', 'd', 'v'];Nabi Abi Chedid;;;;2025-04-12 16:00:00;;0;1;333901;6;263;3;280;1744484400;26;True;saiba como foi;https://ge.globo.com/sp/vale-do-paraiba-regiao/futebol/brasileirao-serie-a/jogo/12-04-2025/bragantino-botafogo.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['d', 'd', 'e', 'e', 'd'];['e', 'e', 'v', 'v', 'd'];Mineirão;;;;2025-04-13 20:30:00;;2;2;333902;17;287;8;282;1744587000;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/13-04-2025/atletico-mg-vitoria.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['v', 'e', 'v', 'v', 'v'];['d', 'v', 'v', 'e', 'd'];Arena do Grêmio;;;;2025-04-13 17:30:00;;2;0;333903;1;262;12;284;1744576200;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/13-04-2025/gremio-flamengo.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['d', 'v', 'e', 'v', 'v'];['v', 'd', 'v', 'v', 'v'];Casa de Apostas Arena Fonte Nova;;;;2025-04-13 16:00:00;;1;1;333904;10;2305;4;265;1744570800;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/13-04-2025/bahia-mirassol.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['e', 'e', 'd', 'd', 'v'];['d', 'd', 'd', 'd', 'd'];Castelão (CE);;;;2025-04-13 20:00:00;;0;0;333905;13;285;18;356;1744585200;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/13-04-2025/fortaleza-internacional.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['e', 'v', 'd', 'd', 'v'];['d', 'e', 'd', 'd', 'e'];Alfredo Jaconi;;;;2025-04-12 16:00:00;;1;2;333906;9;354;19;286;1744484400;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/12-04-2025/juventude-ceara.ghtml?utm_source=cartolafc;03;datalake/01-landing/season-2025/partidas/partidas_rodada_03.json
['', '', '', '', ''];['', '', '', '', ''];Maracanã;;;;2025-07-23 19:00:00;;;;334067;0;275;0;266;1753308000;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-07-23 20:30:00;;;;334068;0;265;0;267;1753313400;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Neo Química Arena;;;;2025-07-23 19:30:00;;;;334069;0;283;0;264;1753309800;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Vila Belmiro;;;;2025-07-23 21:30:00;;;;334070;0;285;0;277;1753317000;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Cícero de Souza Marques;;;;2025-07-23 21:30:00;;;;334071;0;262;0;280;1753317000;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-07-23 20:30:00;;;;334072;0;356;0;282;1753313400;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', '']; ;;;;2025-07-23 20:30:00;;;;334073;0;263;0;284;1753313400;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Barradão;;;;2025-07-23 21:30:00;;;;334074;0;292;0;287;1753317000;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Castelão (CE);;;;2025-07-23 19:00:00;;;;334075;0;2305;0;354;1753308000;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['', '', '', '', ''];['', '', '', '', ''];Alfredo Jaconi;;;;2025-07-24 19:00:00;;;;334076;0;276;0;286;1753394400;26;True;;;16;datalake/01-landing/season-2025/partidas/partidas_rodada_16.json
['d', 'e', 'd', 'd', 'e'];['v', 'e', 'v', 'v', 'v'];Maracanã;;;;2025-04-16 21:30:00;;0;6;333907;19;286;1;262;1744849800;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/16-04-2025/flamengo-juventude.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'd', 'd', 'd', 'd'];['v', 'e', 'v', 'v', 'v'];Nilton Santos (Engenhão);;;;2025-04-16 18:30:00;;2;2;333908;15;276;6;263;1744839000;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/16-04-2025/botafogo-sao-paulo.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'd', 'e', 'v', 'v'];['v', 'e', 'e', 'e', 'd'];Neo Química Arena;;;;2025-04-16 19:30:00;;2;0;333909;7;266;11;264;1744842600;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/16-04-2025/corinthians-fluminense.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['e', 'e', 'v', 'v', 'd'];['e', 'd', 'v', 'd', 'v'];Vila Belmiro;;;;2025-04-16 21:30:00;;0;2;333910;8;282;16;277;1744849800;26;True;saiba como foi;https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/16-04-2025/santos-atletico-mg.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['d', 'v', 'v', 'e', 'd'];['d', 'v', 'e', 'v', 'v'];Maião;;;;2025-04-16 19:00:00;;1;4;333911;12;284;10;2305;1744840800;26;True;saiba como foi;https://ge.globo.com/sp/tem-esporte/futebol/brasileirao-serie-a/jogo/16-04-2025/mirassol-gremio.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'd', 'v', 'v', 'v'];['e', 'v', 'v', 'e', 'v'];Mineirão;;;;2025-04-17 21:30:00;;0;3;333912;4;265;2;283;1744936200;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/17-04-2025/cruzeiro-bahia.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'v', 'v', 'd', 'd'];['e', 'e', 'd', 'd', 'v'];Beira-Rio;;;;2025-04-16 19:30:00;;1;0;333913;5;275;13;285;1744842600;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/16-04-2025/internacional-palmeiras.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['d', 'd', 'd', 'd', 'd'];['d', 'd', 'e', 'e', 'd'];Barradão;;;;2025-04-16 21:30:00;;1;2;333914;18;356;17;287;1744849800;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/16-04-2025/vitoria-fortaleza.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'd', 'd', 'v', 'd'];['e', 'v', 'd', 'd', 'v'];Castelão (CE);;;;2025-04-15 21:30:00;;1;2;333915;14;267;9;354;1744763400;26;False;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/15-04-2025/ceara-vasco.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['d', 'v', 'v', 'd', 'v'];['d', 'd', 'e', 'd', 'e'];Ilha do Retiro;;;;2025-04-16 19:00:00;;1;0;333916;3;280;20;292;1744840800;26;True;saiba como foi;https://ge.globo.com/pe/futebol/brasileirao-serie-a/jogo/16-04-2025/sport-bragantino.ghtml?utm_source=cartolafc;04;datalake/01-landing/season-2025/partidas/partidas_rodada_04.json
['v', 'e', 'e', 'e', 'd'];['v', 'e', 'v', 'v', 'v'];Maracanã;;;;2025-04-27 16:00:00;;0;4;333967;11;264;1;262;1745780400;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/27-04-2025/flamengo-corinthians.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['v', 'd', 'e', 'v', 'v'];['v', 'e', 'v', 'v', 'v'];Nilton Santos (Engenhão);;;;2025-04-26 21:00:00;;0;2;333968;7;266;6;263;1745712000;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/26-04-2025/botafogo-fluminense.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['v', 'd', 'v', 'v', 'v'];['v', 'v', 'v', 'd', 'd'];Allianz Parque;;;;2025-04-27 18:30:00;;1;0;333969;4;265;5;275;1745789400;26;True;saiba como foi;https://ge.globo.com/sp/futebol/brasileirao-serie-a/jogo/27-04-2025/palmeiras-bahia.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['d', 'v', 'v', 'd', 'v'];['e', 'd', 'v', 'd', 'v'];Vila Belmiro;;;;2025-04-27 20:30:00;;2;1;333970;3;280;16;277;1745796600;26;True;saiba como foi;https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/27-04-2025/santos-bragantino.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['e', 'e', 'v', 'v', 'd'];['d', 'v', 'e', 'v', 'v'];Maião;;;;2025-04-26 18:30:00;;2;2;333971;8;282;10;2305;1745703000;26;True;saiba como foi;https://ge.globo.com/sp/tem-esporte/futebol/brasileirao-serie-a/jogo/26-04-2025/mirassol-atletico-mg.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['v', 'd', 'd', 'v', 'd'];['e', 'v', 'v', 'e', 'v'];Parque do Sabiá;;;;2025-04-27 18:30:00;;0;1;333972;14;267;2;283;1745789400;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/27-04-2025/cruzeiro-vasco.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['d', 'e', 'd', 'd', 'e'];['e', 'e', 'd', 'd', 'v'];Beira-Rio;;;;2025-04-26 16:00:00;;1;3;333973;19;286;13;285;1745694000;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/26-04-2025/internacional-juventude.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['d', 'v', 'v', 'e', 'd'];['d', 'd', 'e', 'e', 'd'];Barradão;;;;2025-04-27 18:30:00;;1;1;333974;12;284;17;287;1745789400;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/27-04-2025/vitoria-gremio.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['v', 'd', 'd', 'd', 'd'];['e', 'v', 'd', 'd', 'v'];Castelão (CE);;;;2025-04-26 18:30:00;;1;1;333975;15;276;9;354;1745703000;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/26-04-2025/ceara-sao-paulo.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['d', 'd', 'd', 'd', 'd'];['d', 'd', 'e', 'd', 'e'];Ilha do Retiro;;;;2025-04-26 20:00:00;;0;0;333976;18;356;20;292;1745708400;26;True;saiba como foi;https://ge.globo.com/pe/futebol/brasileirao-serie-a/jogo/26-04-2025/sport-fortaleza.ghtml?utm_source=cartolafc;06;datalake/01-landing/season-2025/partidas/partidas_rodada_06.json
['d', 'd', 'd', 'd', 'd'];['v', 'e', 'v', 'v', 'v'];Maracanã;;;;2025-06-01 18:30:00;;0;5;333887;18;356;1;262;1748813400;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/01-06-2025/flamengo-fortaleza.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['d', 'v', 'v', 'd', 'v'];['v', 'd', 'd', 'v', 'd'];São Januário;;;;2025-05-31 21:00:00;;2;0;333888;3;280;14;267;1748736000;26;True;saiba como foi;https://ge.globo.com/rj/futebol/brasileirao-serie-a/jogo/31-05-2025/vasco-bragantino.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['d', 'd', 'e', 'e', 'd'];['v', 'e', 'e', 'e', 'd'];Neo Química Arena;;;;2025-06-01 18:30:00;;0;0;333889;17;287;11;264;1748813400;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/01-06-2025/corinthians-vitoria.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['v', 'e', 'v', 'v', 'v'];['e', 'd', 'v', 'd', 'v'];Vila Belmiro;;;;2025-06-01 16:00:00;;1;0;333890;6;263;16;277;1748804400;26;True;saiba como foi;https://ge.globo.com/sp/santos-e-regiao/futebol/brasileirao-serie-a/jogo/01-06-2025/santos-botafogo.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['d', 'd', 'e', 'd', 'e'];['d', 'v', 'e', 'v', 'v'];Maião;;;;2025-06-01 11:00:00;;0;1;333891;20;292;10;2305;1748786400;26;True;saiba como foi;https://ge.globo.com/sp/tem-esporte/futebol/brasileirao-serie-a/jogo/01-06-2025/mirassol-sport.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['v', 'v', 'v', 'd', 'd'];['e', 'v', 'v', 'e', 'v'];Mineirão;;;;2025-06-01 19:30:00;;1;2;333892;5;275;2;283;1748817000;26;True;saiba como foi;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/01-06-2025/cruzeiro-palmeiras.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['v', 'd', 'e', 'v', 'v'];['e', 'e', 'd', 'd', 'v'];Beira-Rio;;;;2025-06-01 20:30:00;;2;0;333893;7;266;13;285;1748820600;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/01-06-2025/internacional-fluminense.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['v', 'd', 'd', 'd', 'd'];['v', 'd', 'v', 'v', 'v'];Casa de Apostas Arena Fonte Nova;;;;2025-05-31 18:30:00;;1;2;333894;15;276;4;265;1748727000;26;True;saiba como foi;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/31-05-2025/bahia-sao-paulo.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['e', 'e', 'v', 'v', 'd'];['e', 'v', 'd', 'd', 'v'];Castelão (CE);;;;2025-06-01 18:30:00;;1;0;333895;8;282;9;354;1748813400;26;True;saiba como foi;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/01-06-2025/ceara-atletico-mg.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['d', 'v', 'v', 'e', 'd'];['d', 'e', 'd', 'd', 'e'];Alfredo Jaconi;;;;2025-06-01 16:00:00;;2;0;333896;12;284;19;286;1748804400;26;True;saiba como foi;https://ge.globo.com/rs/futebol/brasileirao-serie-a/jogo/01-06-2025/juventude-gremio.ghtml?utm_source=cartolafc;11;datalake/01-landing/season-2025/partidas/partidas_rodada_11.json
['', '', '', '', ''];['', '', '', '', ''];Maracanã;;;;2025-07-20 19:30:00;;;;334027;0;266;0;262;1753050600;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];São Januário;;;;2025-07-19 17:30:00;;;;334028;0;284;0;267;1752957000;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Allianz Parque;;;;2025-07-20 17:30:00;;;;334029;0;282;0;275;1753043400;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Morumbis;;;;2025-07-19 21:00:00;;;;334030;0;264;0;276;1752969600;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Maião;;;;2025-07-19 18:30:00;;;;334031;0;277;0;2305;1752960600;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Mineirão;;;;2025-07-20 16:00:00;;;;334032;0;286;0;283;1753038000;26;True;fique por dentro;https://ge.globo.com/mg/futebol/brasileirao-serie-a/jogo/20-07-2025/cruzeiro-juventude.ghtml?utm_source=cartolafc;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Beira-Rio;;;;2025-07-20 11:00:00;;;;334033;0;354;0;285;1753020000;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Barradão;;;;2025-07-20 16:00:00;;;;334034;0;280;0;287;1753038000;26;True;fique por dentro;https://ge.globo.com/ba/futebol/brasileirao-serie-a/jogo/20-07-2025/vitoria-bragantino.ghtml?utm_source=cartolafc;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Castelão (CE);;;;2025-07-19 16:00:00;;;;334037;0;265;0;356;1752951600;26;True;fique por dentro;https://ge.globo.com/ce/futebol/brasileirao-serie-a/jogo/19-07-2025/fortaleza-bahia.ghtml?utm_source=cartolafc;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
['', '', '', '', ''];['', '', '', '', ''];Ilha do Retiro;;;;2025-07-20 17:30:00;;;;334039;0;263;0;292;1753043400;26;True;;;15;datalake/01-landing/season-2025/partidas/partidas_rodada_15.json
